id,type,label
14748,ManuscriptPart,Reading note (14748)
14749,ManuscriptPart,Reading note (14749)
14750,ManuscriptPart,Reading note (14750)
14751,ManuscriptPart,Correction note (14751)
14752,ManuscriptPart,Reading note (14752)
14753,ManuscriptPart,Seal (14753)
14754,ManuscriptPart,Qira'a transmission (14754)
14755,ManuscriptPart,Reading note (14755)
14756,ManuscriptPart,Reading note (14756)
14757,ManuscriptPart,birth recording (14757)
14758,ManuscriptPart,Reading note (14758)
14759,ManuscriptPart,Ownership (14759)
14760,ManuscriptPart,Ownership (14760)
14761,ManuscriptPart,Ownership (14761)
14762,ManuscriptPart,Ownership (14762)
14763,ManuscriptPart,Reading note (14763)
14764,ManuscriptPart,Ownership (14764)
14765,ManuscriptPart,Ownership (14765)
14766,ManuscriptPart,Ownership (14766)
14767,ManuscriptPart,Ownership (14767)
14768,ManuscriptPart,birth recording (14768)
14769,ManuscriptPart,Qira'a (14769)
14770,ManuscriptPart,Ownership (14770)
14771,ManuscriptPart,Qira'a transmission (14771)
14772,ManuscriptPart,Reading note (14772)
14773,ManuscriptPart,Muqābila (14773)
14774,ManuscriptPart,Seal (14774)
14775,ManuscriptPart,Reading note (14775)
14776,ManuscriptPart,Ownership note (14776)
14777,ManuscriptPart,Reading note (14777)
14778,ManuscriptPart,Seal (14778)
14779,ManuscriptPart,Seal (14779)
14780,ManuscriptPart,Seal (14780)
14781,ManuscriptPart,Seal (14781)
14782,ManuscriptPart,Seal (14782)
14783,ManuscriptPart,Seal (14783)
14784,ManuscriptPart,Seal (14784)
14785,ManuscriptPart,Reading note (14785)
14786,ManuscriptPart,Reading note (14786)
14787,ManuscriptPart,Correction note (14787)
14788,ManuscriptPart,Reading note (14788)
14789,ManuscriptPart,Reading note (14789)
14790,ManuscriptPart,Waqf (14790)
14791,ManuscriptPart,Seal (14791)
14792,ManuscriptPart,Ownership note (14792)
14793,ManuscriptPart,Seal (14793)
14794,ManuscriptPart,Ownership note (14794)
14795,ManuscriptPart,Reading note (14795)
14796,ManuscriptPart,Reading note (14796)
14797,ManuscriptPart,Seal (14797)
14798,ManuscriptPart,Seal (14798)
14799,ManuscriptPart,Ownership note (14799)
14800,ManuscriptPart,Ownership note (14800)
14801,ManuscriptPart,Seal (14801)
14802,ManuscriptPart,Seal (14802)
14803,ManuscriptPart,Qira'a (14803)
14804,ManuscriptPart,Qira'a (14804)
14805,ManuscriptPart,Qira'a (14805)
14806,ManuscriptPart,Marginal annotation 1 (14806)
14807,ManuscriptPart,Supplementary note 1 (14807)
14808,ManuscriptPart,Seal 1 (14808)
14809,ManuscriptPart,Marginal annotation 1 (14809)
14810,ManuscriptPart,Supplementary note 1 (14810)
14811,ManuscriptPart,Seal 1 (14811)
14812,ManuscriptPart,Marginal annotation 1 (14812)
14813,ManuscriptPart,Table of Contents 1 (14813)
14814,ManuscriptPart,Marginal annotation 1 (14814)
14815,ManuscriptPart,Seal (14815)
14816,ManuscriptPart,Seal (14816)
14817,ManuscriptPart,Seal (14817)
14818,ManuscriptPart,birth recording (14818)
14819,ManuscriptPart,Ownership note (14819)
14820,ManuscriptPart,Seal (14820)
14821,ManuscriptPart,Seal (14821)
14822,ManuscriptPart,Poem (14822)
14823,ManuscriptPart,Death recording (14823)
14824,ManuscriptPart,Death recording (14824)
14825,ManuscriptPart,Reading note (14825)
14826,ManuscriptPart,Seal (14826)
14827,ManuscriptPart,Reading note (14827)
14828,ManuscriptPart,Reading note (14828)
14830,ManuscriptPart,Seal 1 (14830)
14829,ManuscriptPart,Sama` (14829)
14831,ManuscriptPart,Marginal annotation 1 (14831)
14832,ManuscriptPart,Marginal annotation 1 (14832)
14833,ManuscriptPart,Addition 1 (14833)
14834,ManuscriptPart,Supplementary note 2 (14834)
14835,ManuscriptPart,Qira'a (14835)
14836,ManuscriptPart,sama (14836)
14837,ManuscriptPart,Reading note (14837)
14838,ManuscriptPart,Seal 1 (14838)
14839,ManuscriptPart,Seal 2 (14839)
14840,ManuscriptPart,Seal 3 (14840)
14841,ManuscriptPart,Seal 4 (14841)
14842,ManuscriptPart,Marginal annotation 1 (14842)
14843,ManuscriptPart,Marginal annotation 2 (14843)
14844,ManuscriptPart,Reading note (14844)
14845,ManuscriptPart,Qira'a (14845)
14846,ManuscriptPart,Seal (14846)
14847,ManuscriptPart,Seal (14847)
14848,ManuscriptPart,Reading note (14848)
14849,ManuscriptPart,Reading note (14849)
14850,ManuscriptPart,Marginal annotation 1 (14850)
14851,ManuscriptPart,Marginal annotation 2 (14851)
14852,ManuscriptPart,Seal 1 (14852)
14853,ManuscriptPart,Addition 1 (14853)
14854,ManuscriptPart,Addition 2 (14854)
14855,ManuscriptPart,Supplementary note 1 (14855)
14856,ManuscriptPart,Marginal annotation 1 (14856)
14857,ManuscriptPart,Marginal annotation 2 (14857)
14858,ManuscriptPart,Marginal annotation 1 (14858)
14859,ManuscriptPart,Seal 1 (14859)
14860,ManuscriptPart,Seal 2 (14860)
14861,ManuscriptPart,Marginal annotation 1 (14861)
14862,ManuscriptPart,Addition 1 (14862)
14863,ManuscriptPart,Supplementary note 1 (14863)
14864,ManuscriptPart,Ownership mark 1 (14864)
14865,ManuscriptPart,Seal 1 (14865)
14866,ManuscriptPart,Ownership mark 1 (14866)
14867,ManuscriptPart,Ownership mark 2 (14867)
14868,ManuscriptPart,Seal 1 (14868)
14869,ManuscriptPart,Seal 1 (14869)
14870,ManuscriptPart,Marginal annotation 1 (14870)
14871,ManuscriptPart,Seal 1 (14871)
14872,ManuscriptPart,Addition 1 (14872)
14873,ManuscriptPart,Addition 2 (14873)
14874,ManuscriptPart,Supplementary note 1 (14874)
14875,ManuscriptPart,Seal 1 (14875)
14876,ManuscriptPart,Ownership mark 1 (14876)
14877,ManuscriptPart,Marginal annotation 1 (14877)
14878,ManuscriptPart,Seal 1 (14878)
14879,ManuscriptPart,Seal 2 (14879)
14880,ManuscriptPart,Supplementary note 1 (14880)
14881,ManuscriptPart,Supplementary note 2 (14881)
14882,ManuscriptPart,Addition 1 (14882)
14883,ManuscriptPart,Reading note (14883)
14884,ManuscriptPart,Reading note (14884)
14885,ManuscriptPart,Seal (14885)
14886,ManuscriptPart,Seal (14886)
14887,ManuscriptPart,Qira'a (14887)
14888,ManuscriptPart,Marginal annotation 1 (14888)
14889,ManuscriptPart,Table of Contents 1 (14889)
14890,ManuscriptPart,Marginal annotation 2 (14890)
14891,ManuscriptPart,Marginal annotation 1 (14891)
14892,ManuscriptPart,Seal 1 (14892)
14893,ManuscriptPart,Marginal annotation 1 (14893)
14894,ManuscriptPart,Addition 1 (14894)
14895,ManuscriptPart,Marginal annotation 1 (14895)
14896,ManuscriptPart,Marginal annotation 2 (14896)
14897,ManuscriptPart,Addition 1 (14897)
14898,ManuscriptPart,Sama' 1 (14898)
14899,ManuscriptPart,Supplementary note 1 (14899)
14900,ManuscriptPart,Seal 1 (14900)
14901,ManuscriptPart,Seal 1 (14901)
14902,ManuscriptPart,Supplementary note 1 (14902)
14903,ManuscriptPart,Marginal annotation 1 (14903)
14904,ManuscriptPart,Marginal annotation 2 (14904)
14905,ManuscriptPart,Marginal annotation 1 (14905)
14906,ManuscriptPart,Marginal annotation 1 (14906)
14907,ManuscriptPart,Marginal annotation 1 (14907)
14908,ManuscriptPart,Seal 1 (14908)
14909,ManuscriptPart,Marginal annotation 2 (14909)
14910,ManuscriptPart,Marginal annotation 1 (14910)
14911,ManuscriptPart,Seal 1 (14911)
14912,ManuscriptPart,Marginal annotation 1 (14912)
14913,ManuscriptPart,Supplementary note 1 (14913)
14914,ManuscriptPart,Supplementary note 1 (14914)
14915,ManuscriptPart,Ownership mark 1 (14915)
14916,ManuscriptPart,Supplementary note 1 (14916)
14917,ManuscriptPart,Supplementary note 1 (14917)
14918,ManuscriptPart,Supplementary note 2 (14918)
14919,ManuscriptPart,Addition 1 (14919)
14920,ManuscriptPart,Ownership mark 1 (14920)
14921,ManuscriptPart,Marginal annotation 1 (14921)
14922,ManuscriptPart,Addition 1 (14922)
14923,ManuscriptPart,Marginal annotation 1 (14923)
14924,ManuscriptPart,Marginal annotation 1 (14924)
14925,ManuscriptPart,Seal 1 (14925)
14926,ManuscriptPart,Supplementary note 1 (14926)
14927,ManuscriptPart,Supplementary note 1 (14927)
14928,ManuscriptPart,Qirāʼah 1 (14928)
14929,ManuscriptPart,Supplementary note 1 (14929)
14930,ManuscriptPart,Supplementary note 1 (14930)
14931,ManuscriptPart,Addition 1 (14931)
14932,ManuscriptPart,Supplementary note 1 (14932)
14933,ManuscriptPart,Seal 1 (14933)
14934,ManuscriptPart,Seal 1 (14934)
14935,ManuscriptPart,Marginal annotation 1 (14935)
14936,ManuscriptPart,Table of Contents 1 (14936)
14937,ManuscriptPart,Supplementary note 1 (14937)
14938,ManuscriptPart,Seal 1 (14938)
14939,ManuscriptPart,Addition 1 (14939)
14940,ManuscriptPart,Supplementary note 1 (14940)
14941,ManuscriptPart,Supplementary note 2 (14941)
14942,ManuscriptPart,Seal 1 (14942)
14943,ManuscriptPart,Ownership mark 1 (14943)
14944,ManuscriptPart,Ownership mark 2 (14944)
14945,ManuscriptPart,Seal 1 (14945)
14946,ManuscriptPart,Seal 1 (14946)
14947,ManuscriptPart,Supplementary note 1 (14947)
14948,ManuscriptPart,Seal 1 (14948)
14949,ManuscriptPart,Seal 1 (14949)
14950,ManuscriptPart,Addition 1 (14950)
14951,ManuscriptPart,Marginal annotation 1 (14951)
14952,ManuscriptPart,Ownership mark 1 (14952)
14953,ManuscriptPart,Seal 1 (14953)
14954,ManuscriptPart,Ownership mark 1 (14954)
14955,ManuscriptPart,Seal 1 (14955)
14956,ManuscriptPart,Supplementary note 1 (14956)
14957,ManuscriptPart,Seal 1 (14957)
14958,ManuscriptPart,Ownership mark 1 (14958)
14959,ManuscriptPart,Supplementary note 1 (14959)
14960,ManuscriptPart,Seal 1 (14960)
14961,ManuscriptPart,Seal 2 (14961)
14962,ManuscriptPart,Seal 3 (14962)
14963,ManuscriptPart,Marginal annotation 1 (14963)
14964,ManuscriptPart,Marginal annotation 2 (14964)
14965,ManuscriptPart,Marginal annotation 3 (14965)
14966,ManuscriptPart,Marginal annotation 4 (14966)
14967,ManuscriptPart,Seal 1 (14967)
14968,ManuscriptPart,Supplementary note 1 (14968)
14969,ManuscriptPart,Seal 1 (14969)
14970,ManuscriptPart,Marginal annotation 1 (14970)
14971,ManuscriptPart,Supplementary note 1 (14971)
14972,ManuscriptPart,Ownership mark 1 (14972)
14973,ManuscriptPart,Supplementary note 1 (14973)
14974,ManuscriptPart,Marginal annotation 1 (14974)
14975,ManuscriptPart,Marginal annotation 2 (14975)
14976,ManuscriptPart,Addition 1 (14976)
14977,ManuscriptPart,Seal 1 (14977)
14978,ManuscriptPart,Supplementary note 1 (14978)
14979,ManuscriptPart,Supplementary note 1 (14979)
14980,ManuscriptPart,Supplementary note 1 (14980)
14981,ManuscriptPart,Addition 1 (14981)
14982,ManuscriptPart,Supplementary note 1 (14982)
14983,ManuscriptPart,Ownership mark 1 (14983)
14984,ManuscriptPart,Seal 1 (14984)
14985,ManuscriptPart,Addition 1 (14985)
14986,ManuscriptPart,Addition 2 (14986)
14987,ManuscriptPart,Seal 1 (14987)
14988,ManuscriptPart,Addition 1 (14988)
14989,ManuscriptPart,Addition 1 (14989)
14990,ManuscriptPart,Seal 1 (14990)
14991,ManuscriptPart,Ownership mark 1 (14991)
14992,ManuscriptPart,Seal 1 (14992)
14993,ManuscriptPart,Supplementary note 1 (14993)
14994,ManuscriptPart,Ownership mark 1 (14994)
14995,ManuscriptPart,Seal 1 (14995)
14996,ManuscriptPart,Seal 2 (14996)
14997,ManuscriptPart,Marginal annotation 1 (14997)
14998,ManuscriptPart,Supplementary note 1 (14998)
14999,ManuscriptPart,Marginal annotation 2 (14999)
15000,ManuscriptPart,Supplementary note 1 (15000)
15001,ManuscriptPart,Marginal annotation 1 (15001)
15002,ManuscriptPart,Seal 1 (15002)
15003,ManuscriptPart,Marginal annotation 1 (15003)
15004,ManuscriptPart,Seal 1 (15004)
15005,ManuscriptPart,Seal 2 (15005)
15006,ManuscriptPart,Marginal annotation 1 (15006)
15007,ManuscriptPart,Supplementary note 1 (15007)
15008,ManuscriptPart,Marginal annotation 1 (15008)
15009,ManuscriptPart,Seal 1 (15009)
15010,ManuscriptPart,Sama' 1 (15010)
15011,ManuscriptPart,Sama' 2 (15011)
15012,ManuscriptPart,Ownership mark 1 (15012)
15013,ManuscriptPart,Ijazah 1 (15013)
15014,ManuscriptPart,Marginal annotation 1 (15014)
15015,ManuscriptPart,Supplementary note 1 (15015)
15016,ManuscriptPart,Seal 1 (15016)
15017,ManuscriptPart,Seal 2 (15017)
15018,ManuscriptPart,Ownership mark 1 (15018)
15019,ManuscriptPart,Ownership mark 2 (15019)
15020,ManuscriptPart,Marginal annotation 2 (15020)
15021,ManuscriptPart,Seal (15021)
15022,ManuscriptPart,Muqabila note (15022)
15023,ManuscriptPart,Possession mark (15023)
15024,ManuscriptPart,birth recording (15024)
15025,ManuscriptPart,Seal (15025)
15026,ManuscriptPart,Seal (15026)
15027,ManuscriptPart,Seal (15027)
15028,ManuscriptPart,Waqf note (15028)
15029,ManuscriptPart,Waqf note (15029)
15030,ManuscriptPart,Marginal annotation 1 (15030)
15031,ManuscriptPart,Marginal annotation 1 (15031)
15032,ManuscriptPart,Marginal annotation 1 (15032)
15033,ManuscriptPart,Marginal annotation 2 (15033)
15034,ManuscriptPart,Ijazah 1 (15034)
15035,ManuscriptPart,Ijazah 2 (15035)
15036,ManuscriptPart,Marginal annotation 1 (15036)
15037,ManuscriptPart,Supplementary note 1 (15037)
15038,ManuscriptPart,Marginal annotation 1 (15038)
15039,ManuscriptPart,Supplementary note 1 (15039)
15040,ManuscriptPart,Supplementary note 1 (15040)
15041,ManuscriptPart,Seal 1 (15041)
15042,ManuscriptPart,Seal 2 (15042)
15043,ManuscriptPart,Addition 1 (15043)
15044,ManuscriptPart,Marginal annotation 1 (15044)
15045,ManuscriptPart,Birth recording (15045)
15046,ManuscriptPart,Birth recording (15046)
15047,ManuscriptPart,Death recording (15047)
15048,ManuscriptPart,Addition 1 (15048)
15049,ManuscriptPart,Seal 1 (15049)
15050,ManuscriptPart,Supplementary note 1 (15050)
15051,ManuscriptPart,Marginal annotation 1 (15051)
15052,ManuscriptPart,Marginal annotation 1 (15052)
15053,ManuscriptPart,Ownership note (15053)
15054,ManuscriptPart,birth recording (15054)
15055,ManuscriptPart,Marginal annotation 1 (15055)
15056,ManuscriptPart,Marginal annotation 1 (15056)
15057,ManuscriptPart,Seal 1 (15057)
15058,ManuscriptPart,Seal 2 (15058)
15059,ManuscriptPart,Seal 3 (15059)
15060,ManuscriptPart,Seal 4 (15060)
15061,ManuscriptPart,Seal 5 (15061)
15062,ManuscriptPart,Seal 6 (15062)
15063,ManuscriptPart,Supplementary note 1 (15063)
15064,ManuscriptPart,Ijazah 1 (15064)
15065,ManuscriptPart,Seal 1 (15065)
15066,ManuscriptPart,Ijazah 1 (15066)
15067,ManuscriptPart,Marginal annotation 1 (15067)
15068,ManuscriptPart,Addition 1 (15068)
15069,ManuscriptPart,Ownership mark 1 (15069)
15070,ManuscriptPart,Seal 1 (15070)
15071,ManuscriptPart,Seal 1 (15071)
15072,ManuscriptPart,Seal 2 (15072)
15073,ManuscriptPart,Supplementary note 1 (15073)
15074,ManuscriptPart,Ownership mark 1 (15074)
15075,ManuscriptPart,Ownership mark 2 (15075)
15076,ManuscriptPart,Seal 1 (15076)
15077,ManuscriptPart,Seal 2 (15077)
15078,ManuscriptPart,Seal 3 (15078)
15079,ManuscriptPart,Marginal annotation 1 (15079)
15080,ManuscriptPart,Seal 1 (15080)
15081,ManuscriptPart,Seal 1 (15081)
15082,ManuscriptPart,Supplementary note 1 (15082)
15083,ManuscriptPart,Addition 1 (15083)
15084,ManuscriptPart,Marginal annotation 1 (15084)
15085,ManuscriptPart,Marginal annotation 2 (15085)
15086,ManuscriptPart,Marginal annotation 3 (15086)
15087,ManuscriptPart,Seal 1 (15087)
15088,ManuscriptPart,Seal 1 (15088)
15089,ManuscriptPart,Marginal annotation 1 (15089)
15090,ManuscriptPart,Ownership mark 1 (15090)
15091,ManuscriptPart,Seal 2 (15091)
15092,ManuscriptPart,Supplementary note 1 (15092)
15093,ManuscriptPart,Supplementary note 1 (15093)
15094,ManuscriptPart,Addition 1 (15094)
15095,ManuscriptPart,Supplementary note 1 (15095)
15096,ManuscriptPart,Death recording (15096)
15097,ManuscriptPart,Supplementary note 1 (15097)
15098,ManuscriptPart,Seal 1 (15098)
15099,ManuscriptPart,Ownership mark 1 (15099)
15100,ManuscriptPart,Sama' 1 (15100)
15101,ManuscriptPart,Seal 1 (15101)
15102,ManuscriptPart,Supplementary note 1 (15102)
15103,ManuscriptPart,Marginal annotation 1 (15103)
15104,ManuscriptPart,Seal 1 (15104)
15105,ManuscriptPart,Marginal annotation 1 (15105)
15106,ManuscriptPart,Addition 1 (15106)
15107,ManuscriptPart,Supplementary note 1 (15107)
15108,ManuscriptPart,Seal 1 (15108)
15109,ManuscriptPart,Supplementary note 1 (15109)
15110,ManuscriptPart,Ownership mark 1 (15110)
15111,ManuscriptPart,Marginal annotation 1 (15111)
15112,ManuscriptPart,Seal 1 (15112)
15113,ManuscriptPart,Seal 2 (15113)
15114,ManuscriptPart,Seal 1 (15114)
15115,ManuscriptPart,Supplementary note 1 (15115)
15116,ManuscriptPart,Supplementary note 1 (15116)
15117,ManuscriptPart,Ownership mark 1 (15117)
15118,ManuscriptPart,Supplementary note 1 (15118)
15119,ManuscriptPart,Supplementary note 1 (15119)
15120,ManuscriptPart,Seal 1 (15120)
15121,ManuscriptPart,Marginal annotation 1 (15121)
15122,ManuscriptPart,Seal 1 (15122)
15123,ManuscriptPart,Seal 2 (15123)
15124,ManuscriptPart,Seal 3 (15124)
15125,ManuscriptPart,Ownership mark 1 (15125)
15126,ManuscriptPart,Supplementary note 1 (15126)
15127,ManuscriptPart,Supplementary note 2 (15127)
15128,ManuscriptPart,Supplementary note 1 (15128)
15129,ManuscriptPart,Marginal annotation 1 (15129)
15130,ManuscriptPart,Ownership mark 1 (15130)
15131,ManuscriptPart,Ownership mark 2 (15131)
15132,ManuscriptPart,Table of Contents 1 (15132)
15133,ManuscriptPart,Ownership mark 1 (15133)
15134,ManuscriptPart,Marginal annotation 1 (15134)
15135,ManuscriptPart,Supplementary note 1 (15135)
15136,ManuscriptPart,Marginal annotation 2 (15136)
15137,ManuscriptPart,Marginal annotation 1 (15137)
15138,ManuscriptPart,Marginal annotation 1 (15138)
15139,ManuscriptPart,Seal 1 (15139)
15140,ManuscriptPart,Addition 1 (15140)
15141,ManuscriptPart,Seal 1 (15141)
15142,ManuscriptPart,Ownership mark 1 (15142)
15143,ManuscriptPart,Seal 1 (15143)
15144,ManuscriptPart,Seal 1 (15144)
15145,ManuscriptPart,Seal 2 (15145)
15146,ManuscriptPart,Marginal annotation 1 (15146)
15147,ManuscriptPart,Seal 1 (15147)
15148,ManuscriptPart,Ownership mark 1 (15148)
15149,ManuscriptPart,Seal 1 (15149)
15150,ManuscriptPart,Seal 2 (15150)
15151,ManuscriptPart,Seal 3 (15151)
15153,ManuscriptPart,Seal (15153)
15154,ManuscriptPart,Seal (15154)
15155,ManuscriptPart,Seal (15155)
15156,ManuscriptPart,Ownership note (15156)
15157,ManuscriptPart,birth recording (15157)
15158,ManuscriptPart,Seal (15158)
15159,ManuscriptPart,birth recording (15159)
15160,ManuscriptPart,Majles 14324 (15160)
15161,ManuscriptPart,Seal 1 (15161)
15162,ManuscriptPart,Seal 1 (15162)
15163,ManuscriptPart,Seal 2 (15163)
15164,ManuscriptPart,Ownership mark 1 (15164)
15165,ManuscriptPart,Ownership mark 1 (15165)
15166,ManuscriptPart,Supplementary note 1 (15166)
15167,ManuscriptPart,Reading note (15167)
15168,ManuscriptPart,Marginal annotation 1 (15168)
15169,ManuscriptPart,Ijazah 1 (15169)
15170,ManuscriptPart,Sama' 1 (15170)
15171,ManuscriptPart,Supplementary note 1 (15171)
15172,ManuscriptPart,Supplementary note 1 (15172)
15173,ManuscriptPart,Seal 1 (15173)
15174,ManuscriptPart,Seal 2 (15174)
15175,ManuscriptPart,Supplementary note 1 (15175)
15176,ManuscriptPart,Addition 1 (15176)
15177,ManuscriptPart,Reading note (15177)
15178,ManuscriptPart,Marginal annotation 1 (15178)
15179,ManuscriptPart,Marginal annotation 1 (15179)
15180,ManuscriptPart,Marginal annotation 1 (15180)
15181,ManuscriptPart,Reading note (15181)
15182,ManuscriptPart,Reading note (15182)
15183,ManuscriptPart,Ownership mark 1 (15183)
15184,ManuscriptPart,Reading note (15184)
15185,ManuscriptPart,Ownership note (15185)
15186,ManuscriptPart,Addition 1 (15186)
15187,ManuscriptPart,illustration 1 (15187)
15188,ManuscriptPart,Seal 1 (15188)
15189,ManuscriptPart,Seal 1 (15189)
15190,ManuscriptPart,Supplementary note 1 (15190)
15191,ManuscriptPart,Marginal annotation 1 (15191)
15192,ManuscriptPart,Marginal annotation 2 (15192)
15193,ManuscriptPart,Addition 1 (15193)
15194,ManuscriptPart,Seal 1 (15194)
15195,ManuscriptPart,Seal 1 (15195)
15196,ManuscriptPart,Ownership note (15196)
15197,ManuscriptPart,Prayer (15197)
15198,ManuscriptPart,Reading note (15198)
15199,ManuscriptPart,Seal (15199)
15200,ManuscriptPart,Correction note (15200)
15201,ManuscriptPart,Colophon extra (15201)
15202,ManuscriptPart,sama (15202)
15203,ManuscriptPart,sama (15203)
15204,ManuscriptPart,Muqabila (15204)
15205,ManuscriptPart,Ownership note (15205)
15206,ManuscriptPart,Reading note (15206)
15207,ManuscriptPart,Seal (15207)
15208,ManuscriptPart,Reading note (15208)
15209,ManuscriptPart,Seal (15209)
15210,ManuscriptPart,Reading note (15210)
15211,ManuscriptPart,Reading note (15211)
15212,ManuscriptPart,Ownership note (15212)
15213,ManuscriptPart,Ownership note (15213)
15214,ManuscriptPart,Ownership note (15214)
15215,ManuscriptPart,Reading note (15215)
15216,ManuscriptPart,Reading note (15216)
15217,ManuscriptPart,Ownership note (15217)
15218,ManuscriptPart,Reading note (15218)
15219,ManuscriptPart,Reading note (15219)
15220,ManuscriptPart,Reading note (15220)
15221,ManuscriptPart,Reading note (15221)
15222,ManuscriptPart,Reading note (15222)
15223,ManuscriptPart,Ownership note (15223)
15224,ManuscriptPart,Reading note (15224)
15225,ManuscriptPart,Seal 1 (15225)
15226,ManuscriptPart,Seal 2 (15226)
15227,ManuscriptPart,Supplementary note 1 (15227)
15228,ManuscriptPart,Seal (15228)
15229,ManuscriptPart,Ownership note (15229)
15230,ManuscriptPart,Reading note (15230)
15231,ManuscriptPart,Ownership note (15231)
15232,ManuscriptPart,Reading note (15232)
15233,ManuscriptPart,Marginal annotation 1 (15233)
15234,ManuscriptPart,Supplementary note 1 (15234)
15235,ManuscriptPart,Seal (15235)
15236,ManuscriptPart,Seal (15236)
15237,ManuscriptPart,Seal 1 (15237)
15238,ManuscriptPart,Marginal annotation 1 (15238)
15239,ManuscriptPart,Supplementary note 1 (15239)
